metabolite_id	comparison	metadata	value	beta	standard_error	p_value	q_value	n_samples	method	direction	feature	coef	stderr	N	N.not.0	pval	qval	original_metabolite_id
HILn_QI9426	IBD_vs_non_IBD	model_group	IBD	-1.27383149556197	0.316790040693459	1.1187287686095e-4	0.0538942012919251	105	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI9426	-1.27383149556197	0.316790040693459	105	105	1.1187287686095e-4	0.0538942012919251	HILn_QI9426
C8p_QI10525	UC_vs_non_IBD	model_group	UC	-4.42301669106159	1.16591282779605	3.8868773323801e-4	0.0543664862841366	56	Maaslin2_LM_LOG	lower_in_case_group	C8p_QI10525	-4.42301669106159	1.16591282779605	56	56	3.8868773323801e-4	0.0543664862841366	C8p_QI10525
C8p_QI8287	UC_vs_non_IBD	model_group	UC	4.7789495492028	1.25979921695246	3.8891654373855e-4	0.0543664862841366	56	Maaslin2_LM_LOG	higher_in_case_group	C8p_QI8287	4.7789495492028	1.25979921695246	56	56	3.8891654373855e-4	0.0543664862841366	C8p_QI8287
HILn_QI19680	UC_vs_non_IBD	model_group	UC	-5.32396137922269	1.40383985897989	3.9013592115088e-4	0.0544739668749679	56	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI19680	-5.32396137922269	1.40383985897989	56	56	3.9013592115088e-4	0.0544739668749679	HILn_QI19680
HILn_QI10716	UC_vs_non_IBD	model_group	UC	-3.53751847552857	0.932876801279833	3.9059657194752e-4	0.0544753821069793	56	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI10716	-3.53751847552857	0.932876801279833	56	56	3.9059657194752e-4	0.0544753821069793	HILn_QI10716
C18n_QI5203	UC_vs_non_IBD	model_group	UC	-3.56397906431501	0.940016074841001	3.9139824320717e-4	0.0545243004287155	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI5203	-3.56397906431501	0.940016074841001	56	56	3.9139824320717e-4	0.0545243004287155	C18n_QI5203
C18n_QI6178	CD_vs_non_IBD	model_group	CD	2.9270591341166	0.671534821052703	4.33341438190552e-5	0.0545820625240887	75	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI6178	2.9270591341166	0.671534821052703	75	75	4.33341438190552e-5	0.0545820625240887	C18n_QI6178
HILp_QI9657	UC_vs_non_IBD	model_group	UC	-2.48938729830305	0.656948745038607	3.9397645064649e-4	0.0547572924819221	56	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI9657	-2.48938729830305	0.656948745038607	56	56	3.9397645064649e-4	0.0547572924819221	HILp_QI9657
C18n_QI12971	IBD_vs_non_IBD	model_group	IBD	-4.47027533754883	1.11326732956437	1.1418795048913e-4	0.0547911849097013	105	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI12971	-4.47027533754883	1.11326732956437	105	105	1.1418795048913e-4	0.0547911849097013	C18n_QI12971
C18n_QI7042	IBD_vs_non_IBD	model_group	IBD	1.6037042072637	0.399659391160961	1.1535256827072e-4	0.0548105242703688	105	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI7042	1.6037042072637	0.399659391160961	105	105	1.1535256827072e-4	0.0548105242703688	C18n_QI7042
C18n_QI366	IBD_vs_non_IBD	model_group	IBD	1.23561610877501	0.308076627350145	1.1617031672822e-4	0.0548105242703688	105	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI366	1.23561610877501	0.308076627350145	105	105	1.1617031672822e-4	0.0548105242703688	C18n_QI366
C8p_QI6080	IBD_vs_non_IBD	model_group	IBD	1.69639561934937	0.423120320077868	1.1680461162105e-4	0.0548105242703688	105	Maaslin2_LM_LOG	higher_in_case_group	C8p_QI6080	1.69639561934937	0.423120320077868	105	105	1.1680461162105e-4	0.0548105242703688	C8p_QI6080
C8p_QI4465	IBD_vs_non_IBD	model_group	IBD	1.56435578490164	0.3902192397224	1.1694797517123e-4	0.0548105242703688	105	Maaslin2_LM_LOG	higher_in_case_group	C8p_QI4465	1.56435578490164	0.3902192397224	105	105	1.1694797517123e-4	0.0548105242703688	C8p_QI4465
C18n_QI1629	UC_vs_non_IBD	model_group	UC	-0.815951331346269	0.215369086235199	3.9484419785786e-4	0.0548148917526726	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI1629	-0.815951331346269	0.215369086235199	56	56	3.9484419785786e-4	0.0548148917526726	C18n_QI1629
C18n_QI3608	UC_vs_non_IBD	model_group	UC	-3.36055878187208	0.887170406166781	3.9567394070457e-4	0.0548204632558595	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI3608	-3.36055878187208	0.887170406166781	56	56	3.9567394070457e-4	0.0548204632558595	C18n_QI3608
HILn_QI3565	UC_vs_non_IBD	model_group	UC	3.10965709879724	0.820954015023954	3.9579106851225e-4	0.0548204632558595	56	Maaslin2_LM_LOG	higher_in_case_group	HILn_QI3565	3.10965709879724	0.820954015023954	56	56	3.9579106851225e-4	0.0548204632558595	HILn_QI3565
HILn_QI5851	UC_vs_non_IBD	model_group	UC	-3.87055066162594	1.02227717994524	3.9785607706565e-4	0.0550434337833229	56	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI5851	-3.87055066162594	1.02227717994524	56	56	3.9785607706565e-4	0.0550434337833229	HILn_QI5851
C18n_QI1552	IBD_vs_non_IBD	model_group	IBD	2.24581403530195	0.560522732780661	1.1792197805762e-4	0.0550536283504698	105	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI1552	2.24581403530195	0.560522732780661	105	105	1.1792197805762e-4	0.0550536283504698	C18n_QI1552
C18n_QI6638	UC_vs_non_IBD	model_group	UC	-4.00578642857562	1.05813020269655	3.984614127434e-4	0.0550641795498368	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI6638	-4.00578642857562	1.05813020269655	56	56	3.984614127434e-4	0.0550641795498368	C18n_QI6638
HILp_QI16617	CD_vs_UC	model_group	CD	-5.05996810165133	0.972207099988397	1.64004211729437e-6	0.0551137879969827	79	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI16617	-5.05996810165133	0.972207099988397	79	79	1.64004211729437e-6	0.0551137879969827	HILp_QI16617
HILp_QI3262	CD_vs_UC	model_group	CD	2.81262520396814	0.551603033445409	2.48547564018299e-6	0.0551137879969827	79	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI3262	2.81262520396814	0.551603033445409	79	79	2.48547564018299e-6	0.0551137879969827	HILp_QI3262
C18n_QI11290	CD_vs_UC	model_group	CD	-3.11095762903066	0.614669236748964	2.88186334189001e-6	0.0551137879969827	79	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI11290	-3.11095762903066	0.614669236748964	79	79	2.88186334189001e-6	0.0551137879969827	C18n_QI11290
HILn_QI17370	CD_vs_UC	model_group	CD	2.25085130374364	0.450575166128454	3.72234255324128e-6	0.0551137879969827	79	Maaslin2_LM_LOG	higher_in_case_group	HILn_QI17370	2.25085130374364	0.450575166128454	79	79	3.72234255324128e-6	0.0551137879969827	HILn_QI17370
C18n_QI11412	CD_vs_UC	model_group	CD	-4.45611739865742	0.89260064482109	3.76921332677002e-6	0.0551137879969827	79	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI11412	-4.45611739865742	0.89260064482109	79	79	3.76921332677002e-6	0.0551137879969827	C18n_QI11412
C18n_QI4699	UC_vs_non_IBD	model_group	UC	-2.68692609136876	0.710046677339191	4.0043188051526e-4	0.0552102874893325	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI4699	-2.68692609136876	0.710046677339191	56	56	4.0043188051526e-4	0.0552102874893325	C18n_QI4699
C18n_QI576	IBD_vs_non_IBD	model_group	IBD	-2.71222839573849	0.677618182560087	1.1967737614871e-4	0.0552333930120237	105	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI576	-2.71222839573849	0.677618182560087	105	105	1.1967737614871e-4	0.0552333930120237	C18n_QI576
HILp_QI5500	UC_vs_non_IBD	model_group	UC	-0.950673548917849	0.251266076464736	4.0121503687216e-4	0.0552413896487231	56	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI5500	-0.950673548917849	0.251266076464736	56	56	4.0121503687216e-4	0.0552413896487231	HILp_QI5500
C18n_QI5020	UC_vs_non_IBD	model_group	UC	-3.49725294011384	0.924457233599865	4.0184603293364e-4	0.0552413896487231	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI5020	-3.49725294011384	0.924457233599865	56	56	4.0184603293364e-4	0.0552413896487231	C18n_QI5020
C18n_QI4771	UC_vs_non_IBD	model_group	UC	-4.16571223107472	1.10119838685943	4.0202800981554e-4	0.0552413896487231	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI4771	-4.16571223107472	1.10119838685943	56	56	4.0202800981554e-4	0.0552413896487231	C18n_QI4771
C18n_QI8689	UC_vs_non_IBD	model_group	UC	4.40294240819134	1.16446599694683	4.0431995565761e-4	0.0554303405875365	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI8689	4.40294240819134	1.16446599694683	56	56	4.0431995565761e-4	0.0554303405875365	C18n_QI8689
HILp_QI10595	UC_vs_non_IBD	model_group	UC	-3.00827843783346	0.795744425707821	4.0511530672478e-4	0.0554764809270073	56	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI10595	-3.00827843783346	0.795744425707821	56	56	4.0511530672478e-4	0.0554764809270073	HILp_QI10595
HILp_QI2145	UC_vs_non_IBD	model_group	UC	3.88540096465973	1.028100641248	4.0671766223308e-4	0.0555700409964968	56	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI2145	3.88540096465973	1.028100641248	56	56	4.0671766223308e-4	0.0555700409964968	HILp_QI2145
HILp_QI7963	UC_vs_non_IBD	model_group	UC	-1.7094148194136	0.452465790576211	4.0826175698357e-4	0.0557071722222338	56	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI7963	-1.7094148194136	0.452465790576211	56	56	4.0826175698357e-4	0.0557071722222338	HILp_QI7963
HILp_QI1205	UC_vs_non_IBD	model_group	UC	-1.31703620271985	0.348749297339356	4.1024643584284e-4	0.055749889379314	56	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI1205	-1.31703620271985	0.348749297339356	56	56	4.1024643584284e-4	0.055749889379314	HILp_QI1205
HILp_QI6195	UC_vs_non_IBD	model_group	UC	-1.87892113550348	0.497545101886568	4.1033925096006e-4	0.055749889379314	56	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI6195	-1.87892113550348	0.497545101886568	56	56	4.1033925096006e-4	0.055749889379314	HILp_QI6195
HILn_QI16644	UC_vs_non_IBD	model_group	UC	-2.50043418287624	0.662296423990598	4.1160940034481e-4	0.0558596918865254	56	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI16644	-2.50043418287624	0.662296423990598	56	56	4.1160940034481e-4	0.0558596918865254	HILn_QI16644
C18n_QI780	UC_vs_non_IBD	model_group	UC	-1.6732594902662	0.443264449341381	4.1231427452597e-4	0.0558874381218312	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI780	-1.6732594902662	0.443264449341381	56	56	4.1231427452597e-4	0.0558874381218312	C18n_QI780
C8p_QI20957	IBD_vs_non_IBD	model_group	IBD	3.42226352781856	0.85640397962281	1.2254857602271e-4	0.0559182215679812	105	Maaslin2_LM_LOG	higher_in_case_group	C8p_QI20957	3.42226352781856	0.85640397962281	105	105	1.2254857602271e-4	0.0559182215679812	C8p_QI20957
C18n_QI8934	IBD_vs_non_IBD	model_group	IBD	3.79484389695149	0.95003618659782	1.2329401421053e-4	0.0560343989872387	105	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI8934	3.79484389695149	0.95003618659782	105	105	1.2329401421053e-4	0.0560343989872387	C18n_QI8934
C8p_QI2453	IBD_vs_non_IBD	model_group	IBD	3.51988687314794	0.88141482944312	1.2373000322195e-4	0.0560343989872387	105	Maaslin2_LM_LOG	higher_in_case_group	C8p_QI2453	3.51988687314794	0.88141482944312	105	105	1.2373000322195e-4	0.0560343989872387	C8p_QI2453
HILp_QI8518	IBD_vs_non_IBD	model_group	IBD	-2.17867300887421	0.546156709270964	1.2570559696369e-4	0.0562876336859376	105	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI8518	-2.17867300887421	0.546156709270964	105	105	1.2570559696369e-4	0.0562876336859376	HILp_QI8518
HILp_QI6301	IBD_vs_non_IBD	model_group	IBD	-2.21849227676061	0.556274355940005	1.2615118285854e-4	0.0562876336859376	105	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI6301	-2.21849227676061	0.556274355940005	105	105	1.2615118285854e-4	0.0562876336859376	HILp_QI6301
C18n_QI754	UC_vs_non_IBD	model_group	UC	2.72746463056651	0.72316150448924	4.1657528725338e-4	0.0563439044564934	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI754	2.72746463056651	0.72316150448924	56	56	4.1657528725338e-4	0.0563439044564934	C18n_QI754
C8p_QI28052	UC_vs_non_IBD	model_group	UC	-5.52750717500077	1.4660597640139	4.1823982609423e-4	0.0565058360800697	56	Maaslin2_LM_LOG	lower_in_case_group	C8p_QI28052	-5.52750717500077	1.4660597640139	56	56	4.1823982609423e-4	0.0565058360800697	C8p_QI28052
C18n_QI8626	UC_vs_non_IBD	model_group	UC	4.12981922563297	1.09570614877661	4.1984735280684e-4	0.0565508990092146	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI8626	4.12981922563297	1.09570614877661	56	56	4.1984735280684e-4	0.0565508990092146	C18n_QI8626
C18n_QI6658	UC_vs_non_IBD	model_group	UC	4.15528915499422	1.10249421418301	4.199848388016e-4	0.0565508990092146	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI6658	4.15528915499422	1.10249421418301	56	56	4.199848388016e-4	0.0565508990092146	C18n_QI6658
HILn_QI1352	UC_vs_non_IBD	model_group	UC	5.14448729352242	1.36507736208556	4.2044408780565e-4	0.0565508990092146	56	Maaslin2_LM_LOG	higher_in_case_group	HILn_QI1352	5.14448729352242	1.36507736208556	56	56	4.2044408780565e-4	0.0565508990092146	HILn_QI1352
C18n_QI6158	UC_vs_non_IBD	model_group	UC	1.71517709182992	0.45533573581624	4.228288898209e-4	0.0566339028070521	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI6158	1.71517709182992	0.45533573581624	56	56	4.228288898209e-4	0.0566339028070521	C18n_QI6158
HILn_QI12299	UC_vs_non_IBD	model_group	UC	-2.96547230832854	0.787329331421965	4.2328731681061e-4	0.0566339028070521	56	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI12299	-2.96547230832854	0.787329331421965	56	56	4.2328731681061e-4	0.0566339028070521	HILn_QI12299
C18n_QI1729	UC_vs_non_IBD	model_group	UC	-3.22293275450956	0.855765427198558	4.2375939126401e-4	0.0566339028070521	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI1729	-3.22293275450956	0.855765427198558	56	56	4.2375939126401e-4	0.0566339028070521	C18n_QI1729
C18n_QI1896	UC_vs_non_IBD	model_group	UC	-1.4443283404587	0.383517962933998	4.2394731302987e-4	0.0566339028070521	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI1896	-1.4443283404587	0.383517962933998	56	56	4.2394731302987e-4	0.0566339028070521	C18n_QI1896
C18n_QI5281	UC_vs_non_IBD	model_group	UC	-3.14092757817041	0.83407424079493	4.2425916593516e-4	0.0566339028070521	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI5281	-3.14092757817041	0.83407424079493	56	56	4.2425916593516e-4	0.0566339028070521	C18n_QI5281
C18n_QI12073	UC_vs_non_IBD	model_group	UC	4.10773475249899	1.09082880691635	4.2434487487363e-4	0.0566339028070521	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI12073	4.10773475249899	1.09082880691635	56	56	4.2434487487363e-4	0.0566339028070521	C18n_QI12073
C18n_QI4841	UC_vs_non_IBD	model_group	UC	-3.09730430467943	0.82257248942235	4.2476206167484e-4	0.0566339028070521	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI4841	-3.09730430467943	0.82257248942235	56	56	4.2476206167484e-4	0.0566339028070521	C18n_QI4841
C18n_QI2929	UC_vs_non_IBD	model_group	UC	-2.1450360573576	0.569677262741203	4.2480813316459e-4	0.0566339028070521	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI2929	-2.1450360573576	0.569677262741203	56	56	4.2480813316459e-4	0.0566339028070521	C18n_QI2929
C8p_QI7934	UC_vs_non_IBD	model_group	UC	3.24148245627779	0.860961829024046	4.2533954563512e-4	0.0566422986554051	56	Maaslin2_LM_LOG	higher_in_case_group	C8p_QI7934	3.24148245627779	0.860961829024046	56	56	4.2533954563512e-4	0.0566422986554051	C8p_QI7934
HILn_QI11981	UC_vs_non_IBD	model_group	UC	-2.64930968855236	0.703991561304299	4.2759628523067e-4	0.0568448516324445	56	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI11981	-2.64930968855236	0.703991561304299	56	56	4.2759628523067e-4	0.0568448516324445	HILn_QI11981
C18n_QI5698	UC_vs_non_IBD	model_group	UC	1.68167900196294	0.446924565199789	4.2825261842847e-4	0.0568448516324445	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI5698	1.68167900196294	0.446924565199789	56	56	4.2825261842847e-4	0.0568448516324445	C18n_QI5698
C8p_QI8793	IBD_vs_non_IBD	model_group	IBD	2.14968196429235	0.539930290111171	1.2927127974922e-4	0.0568474299036675	105	Maaslin2_LM_LOG	higher_in_case_group	C8p_QI8793	2.14968196429235	0.539930290111171	105	105	1.2927127974922e-4	0.0568474299036675	C8p_QI8793
C18n_QI1784	IBD_vs_non_IBD	model_group	IBD	1.93651548844287	0.486441734192959	1.2947113301175e-4	0.0568474299036675	105	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI1784	1.93651548844287	0.486441734192959	105	105	1.2947113301175e-4	0.0568474299036675	C18n_QI1784
HILp_QI4149	IBD_vs_non_IBD	model_group	IBD	4.60280292757533	1.15629824009135	1.2963350822164e-4	0.0568474299036675	105	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI4149	4.60280292757533	1.15629824009135	105	105	1.2963350822164e-4	0.0568474299036675	HILp_QI4149
C18n_QI2106	IBD_vs_non_IBD	model_group	IBD	-2.67131503641573	0.671095167435108	1.2968324726766e-4	0.0568474299036675	105	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI2106	-2.67131503641573	0.671095167435108	105	105	1.2968324726766e-4	0.0568474299036675	C18n_QI2106
C8p_QI7275	CD_vs_non_IBD	model_group	CD	5.93884354762448	1.36978557336994	4.70972785081737e-5	0.0569490872265135	75	Maaslin2_LM_LOG	higher_in_case_group	C8p_QI7275	5.93884354762448	1.36978557336994	75	75	4.70972785081737e-5	0.0569490872265135	C8p_QI7275
C18n_QI761	IBD_vs_non_IBD	model_group	IBD	-2.08116916396672	0.523205125952375	1.3100907693526e-4	0.056983293398773	105	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI761	-2.08116916396672	0.523205125952375	105	105	1.3100907693526e-4	0.056983293398773	C18n_QI761
C18n_QI5269	UC_vs_non_IBD	model_group	UC	-1.6778552316791	0.446049140971935	4.2985172282082e-4	0.0569921169079475	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI5269	-1.6778552316791	0.446049140971935	56	56	4.2985172282082e-4	0.0569921169079475	C18n_QI5269
C18n_QI3505	IBD_vs_non_IBD	model_group	IBD	-4.49573394880129	1.13149609795662	1.3315048249543e-4	0.0572964058447801	105	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI3505	-4.49573394880129	1.13149609795662	105	105	1.3315048249543e-4	0.0572964058447801	C18n_QI3505
C18n_QI1927	IBD_vs_non_IBD	model_group	IBD	-2.40027186082478	0.604286717916266	1.337270215112e-4	0.0573404396705366	105	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI1927	-2.40027186082478	0.604286717916266	105	105	1.337270215112e-4	0.0573404396705366	C18n_QI1927
C8p_QI5288	UC_vs_non_IBD	model_group	UC	1.64311494735817	0.437086036518106	4.3302532637256e-4	0.0573500070255395	56	Maaslin2_LM_LOG	higher_in_case_group	C8p_QI5288	1.64311494735817	0.437086036518106	56	56	4.3302532637256e-4	0.0573500070255395	C8p_QI5288
C18n_QI7498	IBD_vs_non_IBD	model_group	IBD	-2.87197797842642	0.723554439330812	1.3509788260873e-4	0.0574409031649804	105	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI7498	-2.87197797842642	0.723554439330812	105	105	1.3509788260873e-4	0.0574409031649804	C18n_QI7498
HILp_QI2095	IBD_vs_non_IBD	model_group	IBD	6.3383268407488	1.59716579464632	1.3548020433655e-4	0.0574409031649804	105	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI2095	6.3383268407488	1.59716579464632	105	105	1.3548020433655e-4	0.0574409031649804	HILp_QI2095
HILp_QI12846	IBD_vs_non_IBD	model_group	IBD	5.16717030236618	1.30252344866207	1.3618852644982e-4	0.0574409031649804	105	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI12846	5.16717030236618	1.30252344866207	105	105	1.3618852644982e-4	0.0574409031649804	HILp_QI12846
C8p_QI10184	IBD_vs_non_IBD	model_group	IBD	3.32917432074267	0.839458823578983	1.3677639689646e-4	0.0574409031649804	105	Maaslin2_LM_LOG	higher_in_case_group	C8p_QI10184	3.32917432074267	0.839458823578983	105	105	1.3677639689646e-4	0.0574409031649804	C8p_QI10184
HILp_QI20991	UC_vs_non_IBD	model_group	UC	-4.70967054264174	1.25392031094381	4.375188743506e-4	0.0577553572584349	56	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI20991	-4.70967054264174	1.25392031094381	56	56	4.375188743506e-4	0.0577553572584349	HILp_QI20991
C18n_QI4222	UC_vs_non_IBD	model_group	UC	3.12535160928112	0.832353057432577	4.390552657864e-4	0.0578833297706176	56	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI4222	3.12535160928112	0.832353057432577	56	56	4.390552657864e-4	0.0578833297706176	C18n_QI4222
C18n_QI9032	UC_vs_non_IBD	model_group	UC	-1.40000781910799	0.372899762761625	4.3968586918827e-4	0.0578833297706176	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI9032	-1.40000781910799	0.372899762761625	56	56	4.3968586918827e-4	0.0578833297706176	C18n_QI9032
HILn_QI3730	UC_vs_non_IBD	model_group	UC	2.75033498387005	0.732668269038041	4.4040311110809e-4	0.0578833297706176	56	Maaslin2_LM_LOG	higher_in_case_group	HILn_QI3730	2.75033498387005	0.732668269038041	56	56	4.4040311110809e-4	0.0578833297706176	HILn_QI3730
HILp_QI15737	IBD_vs_non_IBD	model_group	IBD	7.31373187910631	1.84565013515676	1.3835772466345e-4	0.0578890634977715	105	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI15737	7.31373187910631	1.84565013515676	105	105	1.3835772466345e-4	0.0578890634977715	HILp_QI15737
C18n_QI738	IBD_vs_non_IBD	model_group	IBD	2.87571122277118	0.726284532859695	1.3997232232455e-4	0.05821809776106	105	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI738	2.87571122277118	0.726284532859695	105	105	1.3997232232455e-4	0.05821809776106	C18n_QI738
HILp_QI8146	UC_vs_non_IBD	model_group	UC	-1.69824403138006	0.452790393599255	4.4490207546754e-4	0.0584111500123612	56	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI8146	-1.69824403138006	0.452790393599255	56	56	4.4490207546754e-4	0.0584111500123612	HILp_QI8146
HILn_QI8578	UC_vs_non_IBD	model_group	UC	-4.07037508559367	1.08565610322394	4.4684114207838e-4	0.0586021011039412	56	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI8578	-4.07037508559367	1.08565610322394	56	56	4.4684114207838e-4	0.0586021011039412	HILn_QI8578
HILp_QI3262	UC_vs_non_IBD	model_group	UC	-2.09067738694569	0.557720415007811	4.4770814638212e-4	0.0586348928555466	56	Maaslin2_LM_LOG	lower_in_case_group	HILp_QI3262	-2.09067738694569	0.557720415007811	56	56	4.4770814638212e-4	0.0586348928555466	HILp_QI3262
C18n_QI5204	UC_vs_non_IBD	model_group	UC	-2.59799019047905	0.693154853925508	4.4847438250008e-4	0.0586348928555466	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI5204	-2.59799019047905	0.693154853925508	56	56	4.4847438250008e-4	0.0586348928555466	C18n_QI5204
HILn_QI19665	UC_vs_non_IBD	model_group	UC	-2.28152604527923	0.60872914081344	4.4854592278552e-4	0.0586348928555466	56	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI19665	-2.28152604527923	0.60872914081344	56	56	4.4854592278552e-4	0.0586348928555466	HILn_QI19665
C18n_QI6121	IBD_vs_non_IBD	model_group	IBD	1.50101303398979	0.379714078895086	1.4329109997479e-4	0.058994851061118	105	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI6121	1.50101303398979	0.379714078895086	105	105	1.4329109997479e-4	0.058994851061118	C18n_QI6121
C18n_QI2401	IBD_vs_non_IBD	model_group	IBD	-4.5285299089908	1.14567394197577	1.4344006857513e-4	0.058994851061118	105	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI2401	-4.5285299089908	1.14567394197577	105	105	1.4344006857513e-4	0.058994851061118	C18n_QI2401
HILn_QI14157	UC_vs_non_IBD	model_group	UC	-4.96937696059042	1.32705867838005	4.5329136916066e-4	0.0590451036104637	56	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI14157	-4.96937696059042	1.32705867838005	56	56	4.5329136916066e-4	0.0590451036104637	HILn_QI14157
HILn_QI14090	UC_vs_non_IBD	model_group	UC	-2.68547410314674	0.717148899275778	4.532936111856e-4	0.0590451036104637	56	Maaslin2_LM_LOG	lower_in_case_group	HILn_QI14090	-2.68547410314674	0.717148899275778	56	56	4.532936111856e-4	0.0590451036104637	HILn_QI14090
C18n_QI7165	UC_vs_non_IBD	model_group	UC	-2.54714591422376	0.680298434165055	4.5399512490909e-4	0.0590451036104637	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI7165	-2.54714591422376	0.680298434165055	56	56	4.5399512490909e-4	0.0590451036104637	C18n_QI7165
C18n_QI5573	UC_vs_non_IBD	model_group	UC	-4.09333891015111	1.09329845037209	4.5418367090197e-4	0.0590451036104637	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI5573	-4.09333891015111	1.09329845037209	56	56	4.5418367090197e-4	0.0590451036104637	C18n_QI5573
C18n_QI3869	IBD_vs_non_IBD	model_group	IBD	2.55271964536629	0.646225555851695	1.4475453989217e-4	0.0592634332413242	105	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI3869	2.55271964536629	0.646225555851695	105	105	1.4475453989217e-4	0.0592634332413242	C18n_QI3869
HILp_QI11365	IBD_vs_non_IBD	model_group	IBD	5.76180866079134	1.45883687922429	1.4507332439696e-4	0.0592634332413242	105	Maaslin2_LM_LOG	higher_in_case_group	HILp_QI11365	5.76180866079134	1.45883687922429	105	105	1.4507332439696e-4	0.0592634332413242	HILp_QI11365
C18n_QI179	UC_vs_non_IBD	model_group	UC	-2.73090309815381	0.729856422715306	4.5750584724466e-4	0.0593569657050752	56	Maaslin2_LM_LOG	lower_in_case_group	C18n_QI179	-2.73090309815381	0.729856422715306	56	56	4.5750584724466e-4	0.0593569657050752	C18n_QI179
C18n_QI7333	IBD_vs_non_IBD	model_group	IBD	1.47121638529302	0.372802651551634	1.4677329434461e-4	0.0595554805555757	105	Maaslin2_LM_LOG	higher_in_case_group	C18n_QI7333	1.47121638529302	0.372802651551634	105	105	1.4677329434461e-4	0.0595554805555757	C18n_QI7333
